sep=;
Timestamp [us];Power measure [W]
6266776.000000;148.5230
6272062.000000;148.5230
6277393.000000;148.5230
6282755.000000;148.5230
6288056.000000;148.5230
6293343.000000;148.5230
6298624.000000;148.5230
6304103.000000;148.5230
6309376.000000;148.5230
6314684.000000;148.5230
6319932.000000;148.5230
6325384.000000;148.5230
6330658.000000;148.3420
6336031.000000;148.3420
6341328.000000;148.3420
6346612.000000;148.3420
6352076.000000;148.3420
6357383.000000;148.3420
6362666.000000;148.3420
6367952.000000;148.3420
6373480.000000;148.3420
6378802.000000;148.3420
6384105.000000;148.3420
6389419.000000;148.3420
6394858.000000;148.3420
6400167.000000;148.3420
6405451.000000;148.3420
6410675.000000;148.3420
6416006.000000;148.3420
6421306.000000;148.3420
6426619.000000;148.3420
6431898.000000;148.3420
6437262.000000;148.3930
6442658.000000;148.3930
6447944.000000;148.3930
6453265.000000;148.3930
6458545.000000;148.3930
6463928.000000;148.3930
6469168.000000;148.3930
6474552.000000;148.3930
6479913.000000;148.3930
6485222.000000;148.3930
6490523.000000;148.3930
6495806.000000;148.3930
6501127.000000;148.3930
6506410.000000;148.3930
6511882.000000;148.3930
6517173.000000;148.3930
6522455.000000;148.3930
6527735.000000;148.3930
6533299.000000;148.3930
6538570.000000;148.4170
6543850.000000;148.4170
6549153.000000;148.4170
6554621.000000;148.4170
6559937.000000;148.4170
6565519.000000;148.4170
6570831.000000;148.4170
6576185.000000;148.4170
6581496.000000;148.4170
6586734.000000;148.4170
6592038.000000;148.4170
6597318.000000;148.4170
6602593.000000;148.4170
6607983.000000;148.4170
6613304.000000;148.4170
6618581.000000;148.4170
6623857.000000;148.4170
6629325.000000;148.4170
6634667.000000;148.4170
6639927.000000;148.4170
6645193.000000;148.1910
6650442.000000;148.1910
6655750.000000;148.1910
6661205.000000;148.1910
6666431.000000;148.1910
6671703.000000;148.1910
6677029.000000;148.1910
6682452.000000;148.1910
6687732.000000;148.1910
6693080.000000;148.1910
6698359.000000;148.1910
6703805.000000;148.1910
6709119.000000;148.1910
6714400.000000;148.1910
6719723.000000;148.1910
6725079.000000;148.1910
6730683.000000;148.1910
6735977.000000;148.1910
6741313.000000;148.1910
6746931.000000;148.2560
6752248.000000;148.2560
6757559.000000;148.2560
6762876.000000;148.2560
6768358.000000;148.2560
6773667.000000;148.2560
6779331.000000;148.2560
6785029.000000;148.2560
6790387.000000;148.2560
6795697.000000;148.2560
6801051.000000;148.2560
6806343.000000;148.2560
6811663.000000;148.2560
6817108.000000;148.2560
6822396.000000;148.2560
6827674.000000;148.2560
6832972.000000;148.2560
6838366.000000;148.2560
6843688.000000;148.2560
6848994.000000;148.1470
6854279.000000;148.1470
6859565.000000;148.1470
6864979.000000;148.1470
6870319.000000;148.1470
6875862.000000;148.1470
6881164.000000;148.1470
6886441.000000;148.1470
6891779.000000;148.1470
6897102.000000;148.1470
6902392.000000;148.1470
6907672.000000;148.1470
6913144.000000;148.1470
6918424.000000;148.1470
6923709.000000;148.1470
6929043.000000;148.1470
6934394.000000;148.1470
6939736.000000;148.1470
6945090.000000;148.1470
6950402.000000;148.1410
6956067.000000;148.1410
6961384.000000;148.1410
6966707.000000;148.1410
6971998.000000;148.1410
6977561.000000;148.1410
6982841.000000;148.1410
6988120.000000;148.1410
6993409.000000;148.1410
6998922.000000;148.1410
7004241.000000;148.1410
7009537.000000;148.1410
7014816.000000;148.1410
7020359.000000;148.1410
7025642.000000;148.1410
7030922.000000;148.1410
7036209.000000;148.1410
7041692.000000;148.1410
7047354.000000;148.1410
7053085.000000;148.1410
7058643.000000;148.0870
7063959.000000;148.0870
7069245.000000;148.0870
7074536.000000;148.0870
7079825.000000;148.0870
7085132.000000;148.0870
7090437.000000;148.0870
7095712.000000;148.0870
7101071.000000;148.0870
7106661.000000;148.0870
7111986.000000;148.0870
7117269.000000;148.0870
7122554.000000;148.0870
7128130.000000;148.0870
7133452.000000;148.0870
7138786.000000;148.0870
7144170.000000;148.0870
7149498.000000;148.0870
7154831.000000;148.0870
7160279.000000;148.0960
7165587.000000;148.0960
7170867.000000;148.0960
7176198.000000;148.0960
7181522.000000;148.0960
7186844.000000;148.0960
7192246.000000;148.0960
7197533.000000;148.0960
7202845.000000;148.0960
7208175.000000;148.0960
7213593.000000;148.0960
7218877.000000;148.0960
7224160.000000;148.0960
7232773.000000;148.0960
7238086.000000;148.0960
7243382.000000;148.0960
7248727.000000;148.0960
7254025.000000;148.0960
7259319.000000;148.0960
7264648.000000;148.0660
7269990.000000;148.0660
7275335.000000;148.0660
7280670.000000;148.0660
7285962.000000;148.0660
7291244.000000;148.0660
7296533.000000;148.0660
7302005.000000;148.0660
7307318.000000;148.0660
7312602.000000;148.0660
7317896.000000;148.0660
7323246.000000;148.0660
7328581.000000;148.0660
7334070.000000;148.0660
7339410.000000;148.0660
7344733.000000;148.0660
7350040.000000;148.0660
7355329.000000;148.0660
7360640.000000;148.0660
7365963.000000;148.3240
7371252.000000;148.3240
7376683.000000;148.3240
7382001.000000;148.3240
7387342.000000;148.3240
7392666.000000;148.3240
7398059.000000;148.3240
7403351.000000;148.3240
7409161.000000;148.3240
7414553.000000;148.3240
7419888.000000;148.3240
7425191.000000;148.3240
7430521.000000;148.3240
7435812.000000;148.3240
7441336.000000;148.3240
7446636.000000;148.3240
7451925.000000;148.3240
7457185.000000;148.3240
7462733.000000;148.3240
7468021.000000;148.1370
7473308.000000;148.1370
7478602.000000;148.1370
7484086.000000;148.1370
7489402.000000;148.1370
7494702.000000;148.1370
7499970.000000;148.1370
7505243.000000;148.1370
7510818.000000;148.1370
7516475.000000;148.1370
7521798.000000;148.1370
7527353.000000;148.1370
7533093.000000;148.1370
7538409.000000;148.1370
7544075.000000;148.1370
7549555.000000;148.1370
7554864.000000;148.1370
7560610.000000;148.1370
7565902.000000;148.1370
7571230.000000;148.1550
7576525.000000;148.1550
7582197.000000;148.1550
7587533.000000;148.1550
7592847.000000;148.1550
7598159.000000;148.1550
7603804.000000;148.1550
7609127.000000;148.1550
7614438.000000;148.1550
7619777.000000;148.1550
7625266.000000;148.1550
7630558.000000;148.1550
7635869.000000;148.1550
7641240.000000;148.1550
7646542.000000;148.1550
7651875.000000;148.1550
7657167.000000;148.1550
7662455.000000;148.1550
7668011.000000;148.1550
7673447.000000;148.2740
7678768.000000;148.2740
7684065.000000;148.2740
7689648.000000;148.2740
7694945.000000;148.2740
7700237.000000;148.2740
7705528.000000;148.2740
7710861.000000;148.2740
7716162.000000;148.2740
7721451.000000;148.2740
7726762.000000;148.2740
7732043.000000;148.2740
7737370.000000;148.2740
7743637.000000;148.2740
7748951.000000;148.2740
7754316.000000;148.2740
7759667.000000;148.2740
7765013.000000;148.2740
7770353.000000;148.2740
7775676.000000;148.2740
7781099.000000;148.2580
7786393.000000;148.2580
7791735.000000;148.2580
7797123.000000;148.2580
7802548.000000;148.2580
7807883.000000;148.2580
7813352.000000;148.2580
7818669.000000;148.2580
7823955.000000;148.2580
7829373.000000;148.2580
7842461.000000;148.2580
7847879.000000;148.2580
7853213.000000;148.2580
7858548.000000;148.2580
7863868.000000;148.2580
7869366.000000;148.2580
7874694.000000;148.2580
7879971.000000;148.3800
7885292.000000;148.3800
7890641.000000;148.3800
7895966.000000;148.3800
7901289.000000;148.3800
7906548.000000;148.3800
7911888.000000;148.3800
7917179.000000;148.3800
7922800.000000;148.3800
7928123.000000;148.3800
7933486.000000;148.3800
7938833.000000;148.3800
7944264.000000;148.3800
7949602.000000;148.3800
7954907.000000;148.3800
7960201.000000;148.3800
7965495.000000;148.3800
7970764.000000;148.3800
7976039.000000;148.3800
7981338.000000;148.3800
7986593.000000;148.1480
7991962.000000;148.1480
7997277.000000;148.1480
8002568.000000;148.1480
8007886.000000;148.1480
8013293.000000;148.1480
8018592.000000;148.1480
8023974.000000;148.1480
8029462.000000;148.1480
8034756.000000;148.1480
8040051.000000;148.1480
8045344.000000;148.1480
8050644.000000;148.1480
8056139.000000;148.1480
8061434.000000;148.1480
8066726.000000;148.1480
8072021.000000;148.1480
8077511.000000;148.1480
8082805.000000;148.1480
8088100.000000;148.2090
8093396.000000;148.2090
8098885.000000;148.2090
8104179.000000;148.2090
8109504.000000;148.2090
8114823.000000;148.2090
8120102.000000;148.2090
8125611.000000;148.2090
8130906.000000;148.2090
8136217.000000;148.2090
8141533.000000;148.2090
8146943.000000;148.2090
8152265.000000;148.2090
8157560.000000;148.2090
8162863.000000;148.2090
8168302.000000;148.2090
8173602.000000;148.2090
8178940.000000;148.2090
8184233.000000;148.2090
8189521.000000;148.2680
8194860.000000;148.2680
8200144.000000;148.2680
8205431.000000;148.2680
8210727.000000;148.2680
8216068.000000;148.2680
8221383.000000;148.2680
8226679.000000;148.2680
8231974.000000;148.2680
8237391.000000;148.2680
8242688.000000;148.2680
8248012.000000;148.2680
8253339.000000;148.2680
8258686.000000;148.2680
8263987.000000;148.2680
8269293.000000;148.2680
8274588.000000;148.2680
8279937.000000;148.2680
8285532.000000;148.2680
8290852.000000;148.2680
8296150.000000;148.2480
8301445.000000;148.2480
8306823.000000;148.2480
8312119.000000;148.2480
8317416.000000;148.2480
8322719.000000;148.2480
8327975.000000;148.2480
8333319.000000;148.2480
8338662.000000;148.2480
8343977.000000;148.2480
8349270.000000;148.2480
8354775.000000;148.2480
8360458.000000;148.2480
8365805.000000;148.2480
8371480.000000;148.2480
8376809.000000;148.2480
8382248.000000;148.2480
8387766.000000;148.2480
8393137.000000;148.2480
8398504.000000;148.0120
8403824.000000;148.0120
8409142.000000;148.0120
8414493.000000;148.0120
8420006.000000;148.0120
8425360.000000;148.0120
8430691.000000;148.0120
8436035.000000;148.0120
8441353.000000;148.0120
8446671.000000;148.0120
8452005.000000;148.0120
8457328.000000;148.0120
8462764.000000;148.0120
8468106.000000;148.0120
8473438.000000;148.0120
8478749.000000;148.0120
8484158.000000;148.0120
8489456.000000;148.0120
8494756.000000;148.0120
8500086.000000;148.2020
8505508.000000;148.2020
8510812.000000;148.2020
8516418.000000;148.2020
8521698.000000;148.2020
8527174.000000;148.2020
8532465.000000;148.2020
8537749.000000;148.2020
8543077.000000;148.2020
8548460.000000;148.2020
8553786.000000;148.2020
8559124.000000;148.2020
8564423.000000;148.2020
8569885.000000;148.2020
8575208.000000;148.2020
8580536.000000;148.2020
8585887.000000;148.2020
8591251.000000;148.2020
8596553.000000;148.2020
8601884.000000;148.3390
8607172.000000;148.3390
8612767.000000;148.3390
8618072.000000;148.3390
8623383.000000;148.3390
8628681.000000;148.3390
8634268.000000;148.3390
8639560.000000;148.3390
8644857.000000;148.3390
8650157.000000;148.3390
8655459.000000;148.3390
8661117.000000;148.3390
8666442.000000;148.3390
8671877.000000;148.3390
8677425.000000;148.3390
8682722.000000;148.3390
8688048.000000;148.3390
8693364.000000;148.3390
8698838.000000;148.3390
8704137.000000;148.3390
8709490.000000;148.2910
8714754.000000;148.2910
8720245.000000;148.2910
8725644.000000;148.2910
8731014.000000;148.2910
8736340.000000;148.2910
8741949.000000;148.2910
8747282.000000;148.2910
8752728.000000;148.2910
8758080.000000;148.2910
8763446.000000;148.2910
8768790.000000;148.2910
8774090.000000;148.2910
8779394.000000;148.2910
8784802.000000;148.2910
8790102.000000;148.2910
8795408.000000;148.2910
8800794.000000;148.2910
8806223.000000;148.2910
8811550.000000;148.2890
8816926.000000;148.2890
8822226.000000;148.2890
8827525.000000;148.2890
8832845.000000;148.2890
8838256.000000;148.2890
8843558.000000;148.2890
8848858.000000;148.2890
8854154.000000;148.2890
8859614.000000;148.2890
8864978.000000;148.2890
8870345.000000;148.2890
8875679.000000;148.2890
8881011.000000;148.2890
8886597.000000;148.2890
8891929.000000;148.2890
8897186.000000;148.2890
8902485.000000;148.2890
8908080.000000;148.2890
8913503.000000;148.2830
8918854.000000;148.2830
8924235.000000;148.2830
8929692.000000;148.2830
8934949.000000;148.2830
8940274.000000;148.2830
8945613.000000;148.2830
8950978.000000;148.2830
8956464.000000;148.2830
8961771.000000;148.2830
8967074.000000;148.2830
8972384.000000;148.2830
8977679.000000;148.2830
8982968.000000;148.2830
8988274.000000;148.2830
8993582.000000;148.2830
8998884.000000;148.2830
9004233.000000;148.2830
9009576.000000;148.2830
9014880.000000;148.6060
9020260.000000;148.6060
9025570.000000;148.6060
9030937.000000;148.6060
9036247.000000;148.6060
9041553.000000;148.6060
9046830.000000;148.6060
9052511.000000;148.6060
9057881.000000;148.6060
9063239.000000;148.6060
9068533.000000;148.6060
9073785.000000;148.6060
9079231.000000;148.6060
9084503.000000;148.6060
9089846.000000;148.6060
9095185.000000;148.6060
9100614.000000;148.6060
9105937.000000;148.6060
9111270.000000;148.6060
9116575.000000;148.6060
9121895.000000;148.6020
9127201.000000;148.6020
9132499.000000;148.6020
9137833.000000;148.6020
9143491.000000;148.6020
9148791.000000;148.6020
9154094.000000;148.6020
9159393.000000;148.6020
9165019.000000;148.6020
9170320.000000;148.6020
9175631.000000;148.6020
9180935.000000;148.6020
9186450.000000;148.6020
9191765.000000;148.6020
9197174.000000;148.6020
9202530.000000;148.6020
9207923.000000;148.6020
9213217.000000;148.6020
9218518.000000;148.6020
9224075.000000;148.7630
9229362.000000;148.7630
9234669.000000;148.7630
9239983.000000;148.7630
9245649.000000;148.7630
9250951.000000;148.7630
9256260.000000;148.7630
9261579.000000;148.7630
9266861.000000;148.7630
9272146.000000;148.7630
9277441.000000;148.7630
9282765.000000;148.7630
9288072.000000;148.7630
9293562.000000;148.7630
9298891.000000;148.7630
9304257.000000;148.7630
9309648.000000;148.7630
9315039.000000;148.7630
9320412.000000;148.7630
9325751.000000;148.7590
9331186.000000;148.7590
9336534.000000;148.7590
9341833.000000;148.7590
9347126.000000;148.7590
9352442.000000;148.7590
9358074.000000;148.7590
9363361.000000;148.7590
9368676.000000;148.7590
9373981.000000;148.7590
9379488.000000;148.7590
9384832.000000;148.7590
9390093.000000;148.7590
9395439.000000;148.7590
9400851.000000;148.7590
9406156.000000;148.7590
9411487.000000;148.7590
9416769.000000;148.7590
9422061.000000;148.7590
9427537.000000;148.7590
9432959.000000;148.9660
9438276.000000;148.9660
9443632.000000;148.9660
9448948.000000;148.9660
9454259.000000;148.9660
9459567.000000;148.9660
9464877.000000;148.9660
9470279.000000;148.9660
9475585.000000;148.9660
9480915.000000;148.9660
9486227.000000;148.9660
9491923.000000;148.9660
9497256.000000;148.9660
9502565.000000;148.9660
9507902.000000;148.9660
9513413.000000;148.9660
9518766.000000;148.9660
9524033.000000;148.9660
9529332.000000;148.9660
9534773.000000;148.9640
9540079.000000;148.9640
9545392.000000;148.9640
9550719.000000;148.9640
9556111.000000;148.9640
9561445.000000;148.9640
9566788.000000;148.9640
9572104.000000;148.9640
9577416.000000;148.9640
9582918.000000;148.9640
9588270.000000;148.9640
9593619.000000;148.9640
9599097.000000;148.9640
9604429.000000;148.9640
9609787.000000;148.9640
9615204.000000;148.9640
9620631.000000;148.9640
9625957.000000;148.9640
9631267.000000;148.9640
9636589.000000;148.9530
9641989.000000;148.9530
9647296.000000;148.9530
9652640.000000;148.9530
9657956.000000;148.9530
9663313.000000;148.9530
9668677.000000;148.9530
9674049.000000;148.9530
9679356.000000;148.9530
9684705.000000;148.9530
9690078.000000;148.9530
9695396.000000;148.9530
9700686.000000;148.9530
9706004.000000;148.9530
9711373.000000;148.9530
9716686.000000;148.9530
9722022.000000;148.9530
9727489.000000;148.9530
9732828.000000;148.9530
9738140.000000;149.0880
9743746.000000;149.0880
9749115.000000;149.0880
9754507.000000;149.0880
9760060.000000;149.0880
9765562.000000;149.0880
9771086.000000;149.0880
9776581.000000;149.0880
9781955.000000;149.0880
9787307.000000;149.0880
9792725.000000;149.0880
9798184.000000;149.0880
9803610.000000;149.0880
9808931.000000;149.0880
9814271.000000;149.0880
9819581.000000;149.0880
9825182.000000;149.0880
9830519.000000;149.0880
9835859.000000;149.0880
9841452.000000;149.2500
9846768.000000;149.2500
9852111.000000;149.2500
9857724.000000;149.2500
9863115.000000;149.2500
9868805.000000;149.2500
9874314.000000;149.2500
9880002.000000;149.2500
9885695.000000;149.2500
9891392.000000;149.2500
9896788.000000;149.2500
9902137.000000;149.2500
9907518.000000;149.2500
9912839.000000;149.2500
9918170.000000;149.2500
9923613.000000;149.2500
9928931.000000;149.2500
9934240.000000;149.2500
9939554.000000;149.2500
9945015.000000;149.2770
9950322.000000;149.2770
9955631.000000;149.2770
9960949.000000;149.2770
9966356.000000;149.2770
9971686.000000;149.2770
9977409.000000;149.2770
9983087.000000;149.2770
9988371.000000;149.2770
9993889.000000;149.2770
9999209.000000;149.2770
10004525.000000;149.2770
10009849.000000;149.2770
10015284.000000;149.2770
10020657.000000;149.2770
10026007.000000;149.2770
10031392.000000;149.2770
10036752.000000;149.2770
10042097.000000;149.2770
10047594.000000;149.2770
10052967.000000;149.1640
10058313.000000;149.1640
10063842.000000;149.1640
10069156.000000;149.1640
10074459.000000;149.1640
10079893.000000;149.1640
10085231.000000;149.1640
10093173.000000;149.1640
10098632.000000;149.1640
10103951.000000;149.1640
10109276.000000;149.1640
10114551.000000;149.1640
10120003.000000;149.1640
10125357.000000;149.1640
10130710.000000;149.1640
10136128.000000;149.1640
10141441.000000;149.1640
10146947.000000;149.1640
10152282.000000;149.1430
10157596.000000;149.1430
10162893.000000;149.1430
10168369.000000;149.1430
10173728.000000;149.1430
10179074.000000;149.1430
10184440.000000;149.1430
10189831.000000;149.1430
10195179.000000;149.1430
10200853.000000;149.1430
10206294.000000;149.1430
10211635.000000;149.1430
10216961.000000;149.1430
10222363.000000;149.1430
10227723.000000;149.1430
10233069.000000;149.1430
10238397.000000;149.1430
10243704.000000;149.1430
10249230.000000;149.1430
10254592.000000;149.1410
10259947.000000;149.1410
10265306.000000;149.1410
10270806.000000;149.1410
10276136.000000;149.1410
10281511.000000;149.1410
10286780.000000;149.1410
10292259.000000;149.1410
10297675.000000;149.1410
10302945.000000;149.1410
10308446.000000;149.1410
10313789.000000;149.1410
10319128.000000;149.1410
10324725.000000;149.1410
10330069.000000;149.1410
10335411.000000;149.1410
10340750.000000;149.1410
10346065.000000;149.1410
10351472.000000;149.1410
10356862.000000;149.1410
10362176.000000;149.1980
10367515.000000;149.1980
10372874.000000;149.1980
10378223.000000;149.1980
10383583.000000;149.1980
10388963.000000;149.1980
10394354.000000;149.1980
10399710.000000;149.1980
10405025.000000;149.1980
10410355.000000;149.1980
10415648.000000;149.1980
10420959.000000;149.1980
10426476.000000;149.1980
10431876.000000;149.1980
10437218.000000;149.1980
10442760.000000;149.1980
10448072.000000;149.1980
10453444.000000;149.1980
10458875.000000;149.1980
10464321.000000;149.0280
10469641.000000;149.0280
10474968.000000;149.0280
10480302.000000;149.0280
10485603.000000;149.0280
10490907.000000;149.0280
10496261.000000;149.0280
10501606.000000;149.0280
10506935.000000;149.0280
10512359.000000;149.0280
10517708.000000;149.0280
10523060.000000;149.0280
10528359.000000;149.0280
10533758.000000;149.0280
10539049.000000;149.0280
10544356.000000;149.0280
10549694.000000;149.0280
10555053.000000;149.0280
10560420.000000;149.0280
10565781.000000;149.1100
10571441.000000;149.1100
10577178.000000;149.1100
10582504.000000;149.1100
10587969.000000;149.1100
10593614.000000;149.1100
10598951.000000;149.1100
10604757.000000;149.1100
10610132.000000;149.1100
10615456.000000;149.1100
10620926.000000;149.1100
10626304.000000;149.1100
10631672.000000;149.1100
10637146.000000;149.1100
10642719.000000;149.1100
10648125.000000;149.1100
10653580.000000;149.1100
10658894.000000;149.1100
10664575.000000;149.1100
10669854.000000;148.9120
10675183.000000;148.9120
10680596.000000;148.9120
10686151.000000;148.9120
10691525.000000;148.9120
10696785.000000;148.9120
10702468.000000;148.9120
10707803.000000;148.9120
10713339.000000;148.9120
10718679.000000;148.9120
10723938.000000;148.9120
10729343.000000;148.9120
10734653.000000;148.9120
10740032.000000;148.9120
10745675.000000;148.9120
10751075.000000;148.9120
10756449.000000;148.9120
10761720.000000;148.9120
10767194.000000;148.9120
10772903.000000;148.9060
10778275.000000;148.9060
10783736.000000;148.9060
10789101.000000;148.9060
10795331.000000;148.9060
10800925.000000;148.9060
10806286.000000;148.9060
10811660.000000;148.9060
10817082.000000;148.9060
10822398.000000;148.9060
10827734.000000;148.9060
10833276.000000;148.9060
10838586.000000;148.9060
10844221.000000;148.9060
10849552.000000;148.9060
10854874.000000;148.9060
10860261.000000;148.9060
10865738.000000;148.9060
10871103.000000;148.9060
10876459.000000;147.9430
10881863.000000;147.9430
10887252.000000;147.9430
10892581.000000;147.9430
10897983.000000;147.9430
10903339.000000;147.9430
10908664.000000;147.9430
10913979.000000;147.9430
10919351.000000;147.9430
10924726.000000;147.9430
10930035.000000;147.9430
10935362.000000;147.9430
10941175.000000;147.9430
10946518.000000;147.9430
10951848.000000;147.9430
10957189.000000;147.9430
10962680.000000;147.9430
10968023.000000;147.9430
10973407.000000;147.9430
10978874.000000;148.1050
10984178.000000;148.1050
10989542.000000;148.1050
10994948.000000;148.1050
11000349.000000;148.1050
11005779.000000;148.1050
11011482.000000;148.1050
11016897.000000;148.1050
11022216.000000;148.1050
11027542.000000;148.1050
11033094.000000;148.1050
11038425.000000;148.1050
11043769.000000;148.1050
11049348.000000;148.1050
11054725.000000;148.1050
11060054.000000;148.1050
11065375.000000;148.1050
11070730.000000;148.1050
11076087.000000;148.1050
11081430.000000;147.9560
11086791.000000;147.9560
11092146.000000;147.9560
11097715.000000;147.9560
11103058.000000;147.9560
11108435.000000;147.9560
11113869.000000;147.9560
11119232.000000;147.9560
11124646.000000;147.9560
11129980.000000;147.9560
11135420.000000;147.9560
11140816.000000;147.9560
11146168.000000;147.9560
11151538.000000;147.9560
11156889.000000;147.9560
11162337.000000;147.9560
11167692.000000;147.9560
11173101.000000;147.9560
11178613.000000;147.9560
11184038.000000;147.9670
11189392.000000;147.9670
11194784.000000;147.9670
11200196.000000;147.9670
11205598.000000;147.9670
11210945.000000;147.9670
11216346.000000;147.9670
11221709.000000;147.9670
11227334.000000;147.9670
11232667.000000;147.9670
11238033.000000;147.9670
11243422.000000;147.9670
11248772.000000;147.9670
11254081.000000;147.9670
11259396.000000;147.9670
11264740.000000;147.9670
11270123.000000;147.9670
11275505.000000;147.9670
11280829.000000;147.9670
11286147.000000;147.9670
11291459.000000;147.8030
11296775.000000;147.8030
11302089.000000;147.8030
11309576.000000;147.8030
11315069.000000;147.8030
11320580.000000;147.8030
11325925.000000;147.8030
11331256.000000;147.8030
11336831.000000;147.8030
11342227.000000;147.8030
11347548.000000;147.8030
11352914.000000;147.8030
11358251.000000;147.8030
11363562.000000;147.8030
11369263.000000;147.8030
11374585.000000;147.8030
11379908.000000;147.8030
11385359.000000;147.8030
11390771.000000;147.8100
11396124.000000;147.8100
11401647.000000;147.8100
11407012.000000;147.8100
11412332.000000;147.8100
11417686.000000;147.8100
11423171.000000;147.8100
11428469.000000;147.8100
11433848.000000;147.8100
11439185.000000;147.8100
11444530.000000;147.8100
11450124.000000;147.8100
11455464.000000;147.8100
11460861.000000;147.8100
11466400.000000;147.8100
11471724.000000;147.8100
11477131.000000;147.8100
11482557.000000;147.8100
11487934.000000;147.8100
11493216.000000;147.8100
11498550.000000;147.9210
11504219.000000;147.9210
11509559.000000;147.9210
11514947.000000;147.9210
11521582.000000;147.9210
11527187.000000;147.9210
11532531.000000;147.9210
11537876.000000;147.9210
11543276.000000;147.9210
11548847.000000;147.9210
11554184.000000;147.9210
11559547.000000;147.9210
11564922.000000;147.9210
11570540.000000;147.9210
11575911.000000;147.9210
11581234.000000;147.9210
11586559.000000;147.9210
11591929.000000;147.9210
11597302.000000;147.6850
11602664.000000;147.6850
11608059.000000;147.6850
11613400.000000;147.6850
11618902.000000;147.6850
11624207.000000;147.6850
11629577.000000;147.6850
11635209.000000;147.6850
11640549.000000;147.6850
11645910.000000;147.6850
11651234.000000;147.6850
11656707.000000;147.6850
11662057.000000;147.6850
11667400.000000;147.6850
11672788.000000;147.6850
11678301.000000;147.6850
11683625.000000;147.6850
11689025.000000;147.6850
11694350.000000;147.6850
11699878.000000;147.6850
11705265.000000;147.8370
11710641.000000;147.8370
11716113.000000;147.8370
11721459.000000;147.8370
11726770.000000;147.8370
11732117.000000;147.8370
11737454.000000;147.8370
11742855.000000;147.8370
11748161.000000;147.8370
11753479.000000;147.8370
11758801.000000;147.8370
11764259.000000;147.8370
11769635.000000;147.8370
11774976.000000;147.8370
11780347.000000;147.8370
11785711.000000;147.8370
11791067.000000;147.8370
11796398.000000;147.8370
11801973.000000;147.8370
11807643.000000;147.7520
11813176.000000;147.7520
11818570.000000;147.7520
11823879.000000;147.7520
11829282.000000;147.7520
11834674.000000;147.7520
11840049.000000;147.7520
11845417.000000;147.7520
11850762.000000;147.7520
11858972.000000;147.7520
11864322.000000;147.7520
11869699.000000;147.7520
11875098.000000;147.7520
11880488.000000;147.7520
11885829.000000;147.7520
11891204.000000;147.7520
11896725.000000;147.7520
11902104.000000;147.7520
11907459.000000;148.6070
11912872.000000;148.6070
11918302.000000;148.6070
11923665.000000;148.6070
11929133.000000;148.6070
11936075.000000;148.6070
11941726.000000;148.6070
11947053.000000;148.6070
11952407.000000;148.6070
11957780.000000;148.6070
11963196.000000;148.6070
11968545.000000;148.6070
11973902.000000;148.6070
11979233.000000;148.6070
11984596.000000;148.6070
11989973.000000;148.6070
11995389.000000;148.6070
12000749.000000;148.6070
12006104.000000;148.6070
12011570.000000;147.7610
12016930.000000;147.7610
12022273.000000;147.7610
12027726.000000;147.7610
12033141.000000;147.7610
12038478.000000;147.7610
12044033.000000;147.7610
12049361.000000;147.7610
12054694.000000;147.7610
12060029.000000;147.7610
12065499.000000;147.7610
12070873.000000;147.7610
12076270.000000;147.7610
12081640.000000;147.7610
12087036.000000;147.7610
12092658.000000;147.7610
12098018.000000;147.7610
12103389.000000;147.7610
12108759.000000;147.7610
12117270.000000;147.8780
12122796.000000;147.8780
12128155.000000;147.8780
12133490.000000;147.8780
12138912.000000;147.8780
12144269.000000;147.8780
12149584.000000;147.8780
12154939.000000;147.8780
12160537.000000;147.8780
12165896.000000;147.8780
12171310.000000;147.8780
12176686.000000;147.8780
12182109.000000;147.8780
12187458.000000;147.8780
12192875.000000;147.8780
12198246.000000;147.8780
12203610.000000;147.8780
12209204.000000;147.8780
12214574.000000;147.8780
12219884.000000;147.1860
12225237.000000;147.1860
12230710.000000;147.1860
12236119.000000;147.1860
12241468.000000;147.1860
12246869.000000;147.1860
12252249.000000;147.1860
12257606.000000;147.1860
12263042.000000;147.1860
12268406.000000;147.1860
12273748.000000;147.1860
12279123.000000;147.1860
12284525.000000;147.1860
12289871.000000;147.1860
12295221.000000;147.1860
12300585.000000;147.1860
12305956.000000;147.1860
12311379.000000;147.1860
12316722.000000;147.1860
12322072.000000;146.7230
12327607.000000;146.7230
12332975.000000;146.7230
12338337.000000;146.7230
12343702.000000;146.7230
12349135.000000;146.7230
12354514.000000;146.7230
12359952.000000;146.7230
12365349.000000;146.7230
12370697.000000;146.7230
12376098.000000;146.7230
12381427.000000;146.7230
12386937.000000;146.7230
12392242.000000;146.7230
12397599.000000;146.7230
12403149.000000;146.7230
12408541.000000;146.7230
12413909.000000;146.7230
12419251.000000;146.7230
12424725.000000;146.7790
12430073.000000;146.7790
12435435.000000;146.7790
12440882.000000;146.7790
12446232.000000;146.7790
12451601.000000;146.7790
12457031.000000;146.7790
12462406.000000;146.7790
12467811.000000;146.7790
12473225.000000;146.7790
12478515.000000;146.7790
12484274.000000;146.7790
12489624.000000;146.7790
12495035.000000;146.7790
12500370.000000;146.7790
12505780.000000;146.7790
12511121.000000;146.7790
12516452.000000;146.7790
12521979.000000;146.7790
12527331.000000;146.0940
12532762.000000;146.0940
12538133.000000;146.0940
12543496.000000;146.0940
