sep=;
Timestamp [us];Power measure [W]
6946615.000000;147.2940
6952502.000000;147.2940
6958356.000000;147.2940
6964284.000000;147.2940
6970453.000000;147.2940
6976375.000000;147.2940
6982596.000000;147.2940
6988458.000000;147.2940
6994491.000000;147.2940
7000370.000000;147.2940
7006390.000000;147.2940
7012274.000000;147.2940
7018358.000000;147.2940
7032940.000000;147.4870
7038770.000000;147.4870
7044826.000000;147.4870
7050714.000000;147.4870
7056814.000000;147.4870
7062652.000000;147.4870
7068768.000000;147.4870
7074642.000000;147.4870
7080623.000000;147.4870
7086411.000000;147.4870
7092466.000000;147.4870
7098366.000000;147.4870
7104298.000000;147.4870
7110145.000000;147.4870
7116220.000000;147.4870
7122097.000000;147.4870
7128140.000000;147.6270
7133993.000000;147.6270
7140265.000000;147.6270
7146061.000000;147.6270
7152106.000000;147.6270
7157934.000000;147.6270
7163927.000000;147.6270
7180929.000000;147.6270
7186772.000000;147.6270
7192871.000000;147.6270
7198714.000000;147.6270
7204801.000000;147.6270
7210599.000000;147.6270
7216513.000000;147.6270
7222484.000000;147.6270
7228518.000000;147.5270
7234366.000000;147.5270
7240316.000000;147.5270
7246161.000000;147.5270
7252565.000000;147.5270
7258412.000000;147.5270
7264541.000000;147.5270
7270343.000000;147.5270
7276427.000000;147.5270
7282360.000000;147.5270
7288170.000000;147.5270
7293959.000000;147.5270
7300006.000000;147.5270
7305856.000000;147.5270
7311737.000000;147.5270
7317559.000000;147.5270
7323317.000000;147.5270
7329207.000000;147.5270
7335176.000000;147.6740
7341055.000000;147.6740
7347073.000000;147.6740
7352888.000000;147.6740
7358719.000000;147.6740
7364706.000000;147.6740
7370587.000000;147.6740
7376588.000000;147.6740
7382515.000000;147.6740
7388439.000000;147.6740
7394269.000000;147.6740
7400364.000000;147.6740
7406153.000000;147.6740
7412402.000000;147.6740
7418254.000000;147.6740
7424338.000000;147.6740
7430196.000000;147.6740
7436279.000000;147.6070
7442092.000000;147.6070
7448236.000000;147.6070
7454039.000000;147.6070
7459908.000000;147.6070
7465775.000000;147.6070
7471835.000000;147.6070
7477638.000000;147.6070
7483919.000000;147.6070
7489767.000000;147.6070
7495798.000000;147.6070
7501664.000000;147.6070
7507766.000000;147.6070
7513694.000000;147.6070
7519825.000000;147.6070
7525707.000000;147.6070
7531605.000000;147.6070
7537465.000000;147.6570
7543589.000000;147.6570
7549424.000000;147.6570
7555672.000000;147.6570
7561517.000000;147.6570
7567548.000000;147.6570
7573351.000000;147.6570
7579445.000000;147.6570
7585349.000000;147.6570
7591628.000000;147.6570
7597519.000000;147.6570
7603701.000000;147.6570
7609546.000000;147.6570
7615578.000000;147.6570
7621406.000000;147.6570
7627612.000000;147.6570
7633405.000000;147.6570
7639367.000000;147.6570
7645244.000000;147.5650
7651310.000000;147.5650
7657181.000000;147.5650
7663203.000000;147.5650
7669114.000000;147.5650
7674885.000000;147.5650
7681066.000000;147.5650
7687098.000000;147.5650
7692935.000000;147.5650
7699136.000000;147.5650
7704970.000000;147.5650
7711042.000000;147.5650
7716896.000000;147.5650
7722853.000000;147.5650
7728756.000000;147.5650
7734881.000000;147.5650
7746243.000000;147.5030
7752112.000000;147.5030
7758314.000000;147.5030
7764117.000000;147.5030
7770165.000000;147.5030
7776131.000000;147.5030
7782075.000000;147.5030
7787963.000000;147.5030
7794000.000000;147.5030
7799810.000000;147.5030
7805896.000000;147.5030
7811834.000000;147.5030
7817696.000000;147.5030
7823494.000000;147.5030
7829818.000000;147.5030
7836033.000000;147.5030
7841937.000000;147.5030
7847752.000000;147.4150
7853756.000000;147.4150
7859605.000000;147.4150
7865757.000000;147.4150
7871636.000000;147.4150
7877515.000000;147.4150
7883379.000000;147.4150
7889231.000000;147.4150
7895086.000000;147.4150
7901413.000000;147.4150
7907235.000000;147.4150
7913275.000000;147.4150
7919152.000000;147.4150
7925187.000000;147.4150
7931028.000000;147.4150
7937328.000000;147.4150
7943179.000000;147.4150
7949187.000000;147.4150
7954982.000000;147.3270
7960922.000000;147.3270
7966779.000000;147.3270
7973141.000000;147.3270
7978990.000000;147.3270
7985080.000000;147.3270
7990993.000000;147.3270
7997155.000000;147.3270
8003083.000000;147.3270
8009106.000000;147.3270
8015021.000000;147.3270
8020914.000000;147.3270
8026728.000000;147.3270
8032683.000000;147.3270
8038508.000000;147.3270
8044898.000000;147.3270
8050729.000000;147.3270
8056764.000000;147.4830
8062677.000000;147.4830
8068790.000000;147.4830
8074631.000000;147.4830
8080758.000000;147.4830
8086587.000000;147.4830
8092506.000000;147.4830
8098397.000000;147.4830
8104350.000000;147.4830
8110194.000000;147.4830
8116574.000000;147.4830
8122388.000000;147.4830
8128507.000000;147.4830
8134400.000000;147.4830
8140474.000000;147.4830
8146285.000000;147.4830
8152482.000000;147.4830
8158288.000000;147.3310
8164299.000000;147.3310
8170114.000000;147.3310
8176029.000000;147.3310
8181872.000000;147.3310
8188210.000000;147.3310
8194014.000000;147.3310
8200057.000000;147.3310
8205889.000000;147.3310
8211877.000000;147.3310
8217673.000000;147.3310
8223920.000000;147.3310
8229815.000000;147.3310
8235818.000000;147.3310
8241688.000000;147.3310
8247504.000000;147.3310
8253280.000000;147.3310
8259622.000000;147.3310
8265524.000000;147.6110
8271592.000000;147.6110
8277453.000000;147.6110
8283488.000000;147.6110
8289351.000000;147.6110
8295542.000000;147.6110
8301419.000000;147.6110
8307456.000000;147.6110
8313277.000000;147.6110
8319130.000000;147.6110
8324928.000000;147.6110
8330815.000000;147.6110
8336821.000000;147.6110
8342599.000000;147.6110
8348736.000000;147.6110
8354540.000000;147.6110
8360652.000000;147.6110
8366537.000000;147.4320
8372599.000000;147.4320
8378462.000000;147.4320
8384725.000000;147.4320
8390567.000000;147.4320
8396659.000000;147.4320
8402474.000000;147.4320
8408381.000000;147.4320
8414219.000000;147.4320
8420474.000000;147.4320
8426331.000000;147.4320
8432376.000000;147.4320
8438210.000000;147.4320
8444326.000000;147.4320
8450314.000000;147.4320
8456559.000000;147.4320
8462397.000000;147.4320
8468305.000000;147.2820
8474154.000000;147.2820
8480053.000000;147.2820
8485916.000000;147.2820
8492176.000000;147.2820
8498018.000000;147.2820
8504097.000000;147.2820
8509962.000000;147.2820
8516030.000000;147.2820
8521909.000000;147.2820
8528156.000000;147.2820
8534030.000000;147.2820
8539899.000000;147.2820
8545788.000000;147.2820
8551694.000000;147.2820
8557651.000000;147.2820
8563956.000000;147.2820
8569846.000000;147.3320
8575978.000000;147.3320
8581861.000000;147.3320
8587956.000000;147.3320
8593856.000000;147.3320
8600026.000000;147.3320
8605889.000000;147.3320
8611807.000000;147.3320
8617686.000000;147.3320
8623497.000000;147.3320
8629353.000000;147.3320
8635593.000000;147.3320
8641499.000000;147.3320
8647556.000000;147.3320
8653485.000000;147.3320
8659535.000000;147.3320
8665464.000000;147.3320
8671748.000000;147.3320
8677609.000000;147.2790
8683467.000000;147.2790
8689333.000000;147.2790
8695301.000000;147.2790
8701145.000000;147.2790
8707369.000000;147.2790
8713267.000000;147.2790
8719388.000000;147.2790
8725290.000000;147.2790
8731291.000000;147.2790
8737142.000000;147.2790
8743404.000000;147.2790
8749342.000000;147.2790
8755168.000000;147.2790
8760976.000000;147.2790
8766819.000000;147.2790
8772761.000000;147.2790
8779060.000000;147.4360
8784875.000000;147.4360
8790973.000000;147.4360
8796853.000000;147.4360
8802918.000000;147.4360
8808849.000000;147.4360
8815087.000000;147.4360
8821040.000000;147.4360
8826839.000000;147.4360
8832681.000000;147.4360
8838515.000000;147.4360
8844461.000000;147.4360
8850725.000000;147.4360
8856582.000000;147.4360
8862633.000000;147.4360
8868535.000000;147.4360
8874582.000000;147.4360
8880454.000000;147.4490
8886691.000000;147.4490
8892535.000000;147.4490
8898492.000000;147.4490
8904350.000000;147.4490
8910196.000000;147.4490
8916034.000000;147.4490
8922181.000000;147.4490
8928112.000000;147.4490
8934273.000000;147.4490
8940157.000000;147.4490
8946248.000000;147.4490
8952056.000000;147.4490
8958269.000000;147.4490
8964373.000000;147.4490
8975258.000000;147.4490
8981354.000000;147.4490
8987219.000000;147.4090
8992998.000000;147.4090
8998960.000000;147.4090
9004850.000000;147.4090
9010861.000000;147.4090
9016756.000000;147.4090
9022774.000000;147.4090
9028725.000000;147.4090
9034580.000000;147.4090
9040508.000000;147.4090
9046524.000000;147.4090
9052431.000000;147.4090
9058708.000000;147.4090
9064693.000000;147.4090
9070658.000000;147.4090
9076627.000000;147.4090
9082632.000000;147.4090
9088555.000000;147.2280
9094552.000000;147.2280
9100509.000000;147.2280
9106372.000000;147.2280
9112253.000000;147.2280
9118311.000000;147.2280
9124213.000000;147.2280
9130510.000000;147.2280
9136532.000000;147.2280
9142457.000000;147.2280
9148361.000000;147.2280
9154336.000000;147.2280
9160165.000000;147.2280
9166264.000000;147.2280
9172173.000000;147.2280
9177996.000000;147.2280
9183863.000000;147.2280
9189696.000000;147.2470
9195539.000000;147.2470
9201851.000000;147.2470
9207596.000000;147.2470
9213610.000000;147.2470
9219463.000000;147.2470
9225506.000000;147.2470
9231362.000000;147.2470
9237609.000000;147.2470
9243444.000000;147.2470
9249485.000000;147.2470
9255318.000000;147.2470
9261129.000000;147.2470
9267059.000000;147.2470
9273468.000000;147.2470
9279278.000000;147.2470
9285331.000000;147.2470
9291142.000000;147.2470
9297317.000000;147.1920
9303134.000000;147.1920
9309262.000000;147.1920
9315197.000000;147.1920
9321339.000000;147.1920
9327339.000000;147.1920
9333201.000000;147.1920
9339009.000000;147.1920
9345373.000000;147.1920
9351222.000000;147.1920
9357292.000000;147.1920
9363178.000000;147.1920
9369260.000000;147.1920
9375218.000000;147.1920
9381276.000000;147.1920
9387129.000000;147.1920
9392931.000000;147.1920
9398791.000000;147.2450
9404828.000000;147.2450
9410732.000000;147.2450
9417097.000000;147.2450
9422967.000000;147.2450
9429048.000000;147.2450
9434947.000000;147.2450
9440957.000000;147.2450
9446795.000000;147.2450
9452936.000000;147.2450
9459093.000000;147.2450
9467515.000000;147.2450
9473416.000000;147.2450
9479393.000000;147.2450
9485566.000000;147.2450
9491392.000000;147.2450
9497243.000000;147.2450
9503251.000000;147.2480
9509503.000000;147.2480
9515337.000000;147.2480
9521346.000000;147.2480
9527208.000000;147.2480
9533196.000000;147.2480
9539185.000000;147.2480
9545311.000000;147.2480
9551221.000000;147.2480
9558212.000000;147.2480
9564401.000000;147.2480
9570323.000000;147.2480
9576450.000000;147.2480
9582290.000000;147.2480
9588588.000000;147.2480
9594410.000000;147.2480
9600576.000000;147.2480
9606393.000000;146.6200
9612483.000000;146.6200
9618477.000000;146.6200
9624455.000000;146.6200
9630278.000000;146.6200
9636346.000000;146.6200
9642190.000000;146.6200
9648294.000000;146.6200
9654169.000000;146.6200
9660465.000000;146.6200
9666377.000000;146.6200
9672368.000000;146.6200
9678263.000000;146.6200
9684275.000000;146.6200
9690078.000000;146.6200
9695984.000000;146.6200
9701747.000000;146.6200
9707855.000000;146.6040
9713712.000000;146.6040
9719806.000000;146.6040
9725631.000000;146.6040
9731881.000000;146.6040
9737792.000000;146.6040
9743803.000000;146.6040
9749648.000000;146.6040
9755735.000000;146.6040
9761555.000000;146.6040
9767365.000000;146.6040
9773135.000000;146.6040
9778964.000000;146.6040
9784903.000000;146.6040
9790776.000000;146.6040
9796875.000000;146.6040
9802988.000000;146.6040
9808817.000000;146.3240
9814789.000000;146.3240
9820711.000000;146.3240
9826619.000000;146.3240
9832532.000000;146.3240
9838463.000000;146.3240
9844375.000000;146.3240
9850225.000000;146.3240
9856263.000000;146.3240
9862113.000000;146.3240
9868355.000000;146.3240
9874189.000000;146.3240
9880115.000000;146.3240
9885970.000000;146.3240
9892042.000000;146.3240
9897909.000000;146.3240
9903765.000000;146.3240
9909619.000000;146.3240
9915512.000000;146.2660
9921420.000000;146.2660
9927332.000000;146.2660
9933180.000000;146.2660
9939355.000000;146.2660
9945256.000000;146.2660
9951357.000000;146.2660
9957210.000000;146.2660
9963309.000000;146.2660
9969181.000000;146.2660
9975140.000000;146.2660
9980952.000000;146.2660
9986832.000000;146.2660
9992846.000000;146.2660
9998713.000000;146.2660
10004721.000000;146.2660
10010663.000000;146.2660
10016577.000000;146.1790
10022634.000000;146.1790
10028538.000000;146.1790
10034435.000000;146.1790
10040567.000000;146.1790
10046490.000000;146.1790
10052502.000000;146.1790
10058366.000000;146.1790
10064540.000000;146.1790
10070496.000000;146.1790
10076726.000000;146.1790
10082761.000000;146.1790
10088643.000000;146.1790
10094553.000000;146.1790
10100546.000000;146.1790
10106370.000000;146.1790
10112467.000000;146.1790
10118373.000000;146.0790
10124356.000000;146.0790
10130328.000000;146.0790
10136351.000000;146.0790
10142651.000000;146.0790
10148592.000000;146.0790
10154514.000000;146.0790
10160447.000000;146.0790
10166528.000000;146.0790
10172455.000000;146.0790
10178429.000000;146.0790
10184590.000000;146.0790
10190424.000000;146.0790
10196468.000000;146.0790
10202271.000000;146.0790
10208371.000000;146.0790
10214226.000000;146.0790
10220272.000000;146.0790
10228248.000000;145.7940
10234146.000000;145.7940
10240013.000000;145.7940
10245989.000000;145.7940
10251889.000000;145.7940
10257719.000000;145.7940
10263740.000000;145.7940
10269609.000000;145.7940
10275526.000000;145.7940
10281398.000000;145.7940
10287412.000000;145.7940
10293330.000000;145.7940
10299547.000000;145.7940
10305776.000000;145.7940
10311637.000000;145.7940
10317753.000000;145.7940
10323960.000000;145.7940
10330016.000000;145.4420
10336083.000000;145.4420
10341932.000000;145.4420
10347749.000000;145.4420
10353601.000000;145.4420
10359428.000000;145.4420
10365735.000000;145.4420
10371949.000000;145.4420
10377942.000000;145.4420
10384567.000000;145.4420
10390771.000000;145.4420
10396810.000000;145.4420
10403208.000000;145.4420
10409051.000000;145.4420
10414921.000000;145.4420
10420777.000000;145.4420
10426578.000000;145.4420
10432704.000000;145.4330
10438552.000000;145.4330
10444675.000000;145.4330
10450526.000000;145.4330
10456718.000000;145.4330
10462548.000000;145.4330
10468522.000000;145.4330
10474357.000000;145.4330
10480422.000000;145.4330
10486272.000000;145.4330
10492099.000000;145.4330
10498043.000000;145.4330
10504163.000000;145.4330
10510007.000000;145.4330
10516081.000000;145.4330
10521908.000000;145.4330
10528272.000000;145.4330
10534128.000000;145.4240
10540125.000000;145.4240
10546099.000000;145.4240
10552083.000000;145.4240
10557941.000000;145.4240
10563733.000000;145.4240
10569643.000000;145.4240
10575666.000000;145.4240
10581535.000000;145.4240
10587881.000000;145.4240
10593716.000000;145.4240
10599956.000000;145.4240
10605867.000000;145.4240
10611818.000000;145.4240
10617726.000000;145.4240
10623863.000000;145.4240
10629729.000000;145.4240
10635595.000000;145.8760
10641459.000000;145.8760
10647484.000000;145.8760
10653351.000000;145.8760
10659650.000000;145.8760
10665581.000000;145.8760
10671479.000000;145.8760
10677440.000000;145.8760
10683411.000000;145.8760
10689300.000000;145.8760
10695341.000000;145.8760
10701190.000000;145.8760
10707115.000000;145.8760
10715544.000000;145.8760
10721499.000000;145.8760
10727547.000000;145.8760
10733412.000000;145.8760
10739639.000000;145.7850
10745747.000000;145.7850
10751610.000000;145.7850
10757606.000000;145.7850
10763818.000000;145.7850
10770056.000000;145.7850
10775944.000000;145.7850
10781951.000000;145.7850
10789627.000000;145.7850
10795517.000000;145.7850
10801393.000000;145.7850
10807261.000000;145.7850
10813233.000000;145.7850
10819087.000000;145.7850
10825221.000000;145.7850
10831095.000000;145.7850
10837166.000000;145.7850
10843029.000000;145.7170
10849085.000000;145.7170
10854972.000000;145.7170
10861280.000000;145.7170
10867127.000000;145.7170
10872998.000000;145.7170
10878830.000000;145.7170
10884826.000000;145.7170
10890704.000000;145.7170
10896810.000000;145.7170
10902688.000000;145.7170
10908744.000000;145.7170
10914615.000000;145.7170
10920733.000000;145.7170
10926584.000000;145.7170
10932959.000000;145.7170
10938987.000000;145.7170
10944896.000000;145.7410
10950869.000000;145.7410
10957007.000000;145.7410
10962901.000000;145.7410
10969176.000000;145.7410
10975084.000000;145.7410
10981063.000000;145.7410
10986935.000000;145.7410
10993010.000000;145.7410
10998869.000000;145.7410
11004965.000000;145.7410
11010798.000000;145.7410
11016714.000000;145.7410
11022754.000000;145.7410
11028899.000000;145.7410
11034779.000000;145.7410
11040935.000000;145.7410
11047020.000000;145.7410
11052938.000000;145.7940
11058814.000000;145.7940
11064753.000000;145.7940
11070596.000000;145.7940
11076638.000000;145.7940
11082504.000000;145.7940
11088348.000000;145.7940
11094265.000000;145.7940
11100356.000000;145.7940
11106244.000000;145.7940
11112561.000000;145.7940
11118396.000000;145.7940
11124424.000000;145.7940
11130293.000000;145.7940
11136419.000000;145.7940
11142291.000000;145.7940
11148418.000000;145.7940
11154412.000000;145.8040
11160388.000000;145.8040
11166229.000000;145.8040
11172110.000000;145.8040
11177931.000000;145.8040
11183917.000000;145.8040
11189785.000000;145.8040
11195772.000000;145.8040
11201665.000000;145.8040
11207684.000000;145.8040
11213629.000000;145.8040
11219660.000000;145.8040
11225699.000000;145.8040
11231615.000000;145.8040
11237652.000000;145.8040
11243548.000000;145.8040
11249441.000000;145.8040
11255401.000000;146.1590
11261273.000000;146.1590
11267353.000000;146.1590
11273185.000000;146.1590
11279281.000000;146.1590
11285118.000000;146.1590
11291178.000000;146.1590
11297036.000000;146.1590
11302997.000000;146.1590
11308866.000000;146.1590
11315006.000000;146.1590
11320963.000000;146.1590
11326935.000000;146.1590
11332862.000000;146.1590
11338909.000000;146.1590
11344923.000000;146.1590
11351044.000000;146.1590
11356938.000000;146.2990
11362949.000000;146.2990
11368931.000000;146.2990
11374869.000000;146.2990
11380898.000000;146.2990
11386786.000000;146.2990
11392775.000000;146.2990
11398630.000000;146.2990
11404649.000000;146.2990
11410708.000000;146.2990
11416623.000000;146.2990
11422678.000000;146.2990
11428751.000000;146.2990
11434820.000000;146.2990
11441122.000000;146.2990
11446996.000000;146.2990
11453129.000000;146.2990
11459001.000000;146.2990
11464904.000000;146.1620
11470764.000000;146.1620
11477179.000000;146.1620
11483039.000000;146.1620
11489137.000000;146.1620
11495019.000000;146.1620
11501076.000000;146.1620
11506895.000000;146.1620
11513186.000000;146.1620
11519114.000000;146.1620
11525209.000000;146.1620
11531136.000000;146.1620
11537056.000000;146.1620
11542917.000000;146.1620
11549362.000000;146.1620
11555301.000000;146.1620
11561236.000000;146.1620
11567122.000000;146.2840
11573105.000000;146.2840
11578981.000000;146.2840
11585069.000000;146.2840
11590922.000000;146.2840
11596940.000000;146.2840
11602827.000000;146.2840
11608722.000000;146.2840
11614579.000000;146.2840
11620993.000000;146.2840
11626863.000000;146.2840
11632898.000000;146.2840
11638799.000000;146.2840
11644873.000000;146.2840
11650761.000000;146.2840
11656826.000000;146.2840
11662876.000000;146.2840
11668817.000000;146.1660
11674686.000000;146.1660
11680625.000000;146.1660
11686659.000000;146.1660
11692820.000000;146.1660
11698666.000000;146.1660
11704677.000000;146.1660
11710596.000000;146.1660
11716632.000000;146.1660
11722535.000000;146.1660
11728592.000000;146.1660
11734708.000000;146.1660
11740623.000000;146.1660
11746564.000000;146.1660
11752485.000000;146.1660
11758318.000000;146.1660
11764515.000000;146.1660
11770570.000000;146.3090
11776448.000000;146.3090
11782407.000000;146.3090
11788383.000000;146.3090
11794203.000000;146.3090
11800194.000000;146.3090
11806238.000000;146.3090
11812050.000000;146.3090
11818047.000000;146.3090
11823908.000000;146.3090
11829784.000000;146.3090
11836045.000000;146.3090
11841996.000000;146.3090
11847992.000000;146.3090
11853902.000000;146.3090
11859985.000000;146.3090
11865880.000000;146.3090
11871865.000000;146.3090
11877971.000000;146.3760
11883896.000000;146.3760
11889841.000000;146.3760
11895838.000000;146.3760
11901695.000000;146.3760
11907544.000000;146.3760
11913521.000000;146.3760
11919447.000000;146.3760
11925685.000000;146.3760
11931567.000000;146.3760
11937605.000000;146.3760
11943445.000000;146.3760
11949492.000000;146.3760
11955379.000000;146.3760
11961725.000000;146.3760
11967776.000000;146.3760
11973733.000000;146.3760
11979737.000000;146.4010
11985807.000000;146.4010
11991749.000000;146.4010
11997927.000000;146.4010
12003810.000000;146.4010
12009755.000000;146.4010
12015594.000000;146.4010
12021699.000000;146.4010
12027526.000000;146.4010
12033657.000000;146.4010
12039518.000000;146.4010
12045399.000000;146.4010
12051245.000000;146.4010
12057292.000000;146.4010
12063219.000000;146.4010
12069422.000000;146.4010
12075274.000000;146.4010
12081340.000000;146.3640
12087227.000000;146.3640
12093284.000000;146.3640
12099166.000000;146.3640
12105320.000000;146.3640
12111182.000000;146.3640
12117050.000000;146.3640
12122877.000000;146.3640
12128998.000000;146.3640
12134829.000000;146.3640
12141139.000000;146.3640
12147018.000000;146.3640
12153017.000000;146.3640
12158845.000000;146.3640
12165003.000000;146.3640
12170863.000000;146.3640
12176934.000000;146.3640
12182780.000000;146.3990
12188627.000000;146.3990
12194512.000000;146.3990
12200483.000000;146.3990
12206869.000000;146.3990
12212828.000000;146.3990
12218690.000000;146.3990
12224605.000000;146.3990
12230642.000000;146.3990
12237024.000000;146.3990
12242987.000000;146.3990
12249123.000000;146.3990
12255048.000000;146.3990
12261145.000000;146.3990
12267083.000000;146.3990
12272891.000000;146.3990
12278721.000000;146.3990
12284841.000000;146.3990
12290740.000000;146.3800
12296895.000000;146.3800
12302793.000000;146.3800
12309155.000000;146.3800
12315042.000000;146.3800
12321107.000000;146.3800
12326994.000000;146.3800
12333011.000000;146.3800
12338904.000000;146.3800
12344767.000000;146.3800
12350667.000000;146.3800
12356782.000000;146.3800
12362705.000000;146.3800
12368805.000000;146.3800
12374686.000000;146.3800
12380935.000000;146.3800
12386790.000000;146.3800
12392869.000000;146.3390
12398718.000000;146.3390
12404754.000000;146.3390
12410671.000000;146.3390
12416567.000000;146.3390
12422556.000000;146.3390
12428650.000000;146.3390
12434554.000000;146.3390
12440670.000000;146.3390
12446593.000000;146.3390
12452701.000000;146.3390
12458621.000000;146.3390
12464556.000000;146.3390
12470491.000000;146.3390
12476442.000000;146.3390
12482530.000000;146.3390
12488441.000000;146.3390
12495356.000000;146.4440
12501293.000000;146.4440
12507400.000000;146.4440
12513402.000000;146.4440
12519450.000000;146.4440
12525365.000000;146.4440
12531421.000000;146.4440
12537419.000000;146.4440
12543343.000000;146.4440
12549182.000000;146.4440
12555076.000000;146.4440
12560941.000000;146.4440
12567311.000000;146.4440
12573289.000000;146.4440
12579243.000000;146.4440
12585333.000000;146.4440
12591285.000000;146.4440
12597120.000000;146.2760
12603193.000000;146.2760
12609216.000000;146.2760
12615105.000000;146.2760
12621022.000000;146.2760
12626933.000000;146.2760
12632870.000000;146.2760
12639084.000000;146.2760
12644974.000000;146.2760
12650923.000000;146.2760
12656846.000000;146.2760
12662917.000000;146.2760
12668877.000000;146.2760
12674859.000000;146.2760
12680972.000000;146.2760
12686880.000000;146.2760
12692829.000000;146.2760
12698715.000000;146.2940
12704726.000000;146.2940
12710867.000000;146.2940
12716848.000000;146.2940
12723050.000000;146.2940
12729247.000000;146.2940
12735237.000000;146.2940
12741355.000000;146.2940
12747305.000000;146.2940
12753558.000000;146.2940
12759613.000000;146.2940
12765453.000000;146.2940
12771602.000000;146.2940
12777518.000000;146.2940
12783859.000000;146.2940
12789679.000000;146.2940
12795686.000000;146.2940
12801476.000000;146.1350
12807478.000000;146.1350
12813352.000000;146.1350
12819399.000000;146.1350
12825396.000000;146.1350
12831260.000000;146.1350
12837117.000000;146.1350
12842997.000000;146.1350
12848868.000000;146.1350
12855210.000000;146.1350
12861006.000000;146.1350
12867139.000000;146.1350
12872913.000000;146.1350
12878929.000000;146.1350
12884847.000000;146.1350
12891106.000000;146.1350
12896992.000000;146.1350
12902990.000000;146.1350
12908876.000000;146.1100
12924979.000000;146.1100
12930812.000000;146.1100
12936908.000000;146.1100
12942816.000000;146.1100
12948868.000000;146.1100
12954881.000000;146.1100
12960800.000000;146.1100
12966805.000000;146.1100
12972705.000000;146.1100
12978669.000000;146.1100
12984628.000000;146.1100
12990482.000000;146.1100
12996569.000000;146.1100
13002456.000000;146.1100
13008561.000000;146.0620
13014403.000000;146.0620
13020496.000000;146.0620
13026534.000000;146.0620
13032532.000000;146.0620
13038677.000000;146.0620
13044572.000000;146.0620
13050651.000000;146.0620
13056612.000000;146.0620
13062833.000000;146.0620
13068766.000000;146.0620
13074862.000000;146.0620
13080761.000000;146.0620
13086907.000000;146.0620
13092830.000000;146.0620
13099086.000000;146.0620
13105007.000000;146.0620
13111011.000000;146.0160
13116929.000000;146.0160
13122943.000000;146.0160
13136959.000000;146.0160
13142953.000000;146.0160
13149296.000000;146.0160
13155182.000000;146.0160
13161191.000000;146.0160
13167091.000000;146.0160
13173127.000000;146.0160
13179040.000000;146.0160
13185123.000000;146.0160
13190993.000000;146.0160
13196864.000000;146.0160
13202777.000000;146.0160
13208748.000000;146.0160
13214657.000000;146.1510
13220929.000000;146.1510
13226811.000000;146.1510
13233042.000000;146.1510
13239016.000000;146.1510
13244975.000000;146.1510
13250915.000000;146.1510
13256921.000000;146.1510
13263026.000000;146.1510
13268950.000000;146.1510
13274883.000000;146.1510
13280863.000000;146.1510
13286764.000000;146.1510
13292904.000000;146.1510
13298963.000000;146.1510
13305520.000000;146.1510
13311642.000000;146.1510
13317545.000000;145.8960
13323619.000000;145.8960
13329594.000000;145.8960
13335714.000000;145.8960
13341560.000000;145.8960
13347571.000000;145.8960
13353423.000000;145.8960
13359569.000000;145.8960
13365431.000000;145.8960
13371683.000000;145.8960
13377629.000000;145.8960
13383522.000000;145.8960
13389387.000000;145.8960
13395403.000000;145.8960
13401349.000000;145.8960
13407350.000000;145.8960
13413207.000000;145.8960
13419063.000000;145.8960
13425863.000000;145.9990
13432866.000000;145.9990
13439813.000000;145.9990
13446604.000000;145.9990
13456807.000000;145.9990
13463630.000000;145.9990
13471333.000000;145.9990
13478056.000000;145.9990
13483716.000000;145.9990
13490910.000000;145.9990
13496569.000000;145.9990
13503132.000000;145.9990
13509987.000000;145.9990
13515685.000000;145.9990
13521357.000000;145.9990
13526963.000000;136.4030
13532800.000000;136.4030
13538458.000000;136.4030
13545347.000000;136.4030
13552417.000000;136.4030
13558110.000000;136.4030
13565081.000000;136.4030
13570688.000000;136.4030
13576361.000000;136.4030
13581992.000000;136.4030
13588800.000000;136.4030
13594503.000000;136.4030
13600163.000000;136.4030
13605836.000000;136.4030
13611495.000000;136.4030
13617112.000000;136.4030
13622740.000000;136.4030
13629579.000000;126.2210
13635336.000000;126.2210
13641053.000000;126.2210
13646674.000000;126.2210
13652352.000000;126.2210
13658023.000000;126.2210
13663656.000000;126.2210
13669259.000000;126.2210
13676167.000000;126.2210
13683048.000000;126.2210
13688691.000000;126.2210
13694317.000000;126.2210
13699936.000000;126.2210
13705572.000000;126.2210
13711233.000000;126.2210
13718217.000000;126.2210
13724582.000000;126.2210
13730283.000000;115.9610
13735960.000000;115.9610
13744970.000000;115.9610
13750580.000000;115.9610
13756261.000000;115.9610
13761897.000000;115.9610
13767581.000000;115.9610
13773201.000000;115.9610
13780010.000000;115.9610
13785692.000000;115.9610
13791346.000000;115.9610
13796985.000000;115.9610
13802597.000000;115.9610
13808249.000000;115.9610
13813872.000000;115.9610
13820781.000000;115.9610
13826426.000000;115.9610
13832156.000000;105.7940
13837804.000000;105.7940
13843430.000000;105.7940
13849017.000000;105.7940
13855041.000000;105.7940
13861963.000000;105.7940
13867551.000000;105.7940
13873217.000000;105.7940
13878883.000000;105.7940
13884568.000000;105.7940
13890216.000000;105.7940
13895856.000000;105.7940
13901502.000000;105.7940
13907174.000000;105.7940
13912806.000000;105.7940
13918417.000000;105.7940
13924063.000000;105.7940
13929699.000000;105.7940
13935332.000000;95.6470
13942143.000000;95.6470
13948106.000000;95.6470
13953778.000000;95.6470
13959452.000000;95.6470
13965069.000000;95.6470
